Codice fiscale,Repertorio,Denominazione,Sezione,Cognome rapp legale,Nome rapp legale,Rete,Comune,Provincia,5x1000,Data iscrizione,Regione
97691600155,128472,ASSOCIAZIONE EVA DONNE DEL MONDO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,AHMED HASSAN MOHAMED,AMAL,No,MILANO,MI,Si,14/02/2024,Lombardia
97895110159,62672,ASSOCIAZIONE EVA MARIA ODV,ORGANIZZAZIONI DI VOLONTARIATO,BOGANI,ANDREA,No,MILANO,MI,Si,21/04/2023,Lombardia
98062030170,108076,ASSOCIAZIONE EVA - ORGANIZZAZIONE DI VOLONTARIATO -ODV,ORGANIZZAZIONI DI VOLONTARIATO,BRAIBANTI,MARIA,No,CONCESIO,BS,Si,04/04/2023,Lombardia
98117170179,86314,ASSOCIAZIONE EVOLVERE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FERRERO,MIRIANA,No,BUSTO ARSIZIO,VA,Si,07/11/2022,Lombardia
97659340158,111635,ASSOCIAZIONE EX ALLIEVI E. MOLINARI (MOLE) APS-ETS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CISINI,ROBERTO,No,MILANO,MI,Si,15/06/2023,Lombardia
94647120156,29842,ASSOCIAZIONE EX ALLIEVI ITI HENSEMBERGER,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ANDREOLLI,FABIO,No,MONZA,MB,No,24/10/2023,Lombardia
94574910157,36263,ASSOCIAZIONE EX ALLIEVI SCUOLA AGRARIA DEL PARCO DI MONZA A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PICCOLI,RENATO,No,MONZA,MB,No,17/06/2022,Lombardia
416350130,34149,ASSOCIAZIONE EX ALLIEVI SETIFICIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VENTIMIGLIA,ALESSANDRO,No,COMO,CO,No,10/06/2022,Lombardia
96069040184,108964,ASSOCIAZIONE EX ALUNNI DEL COLLEGIO PLINIO FRACCARO DI PAVIA ETS,ALTRI ENTI DEL TERZO SETTORE,FACCHINETTI,TULLIO,No,PAVIA,PV,Si,18/08/2023,Lombardia
94005140135,83530,ASSOCIAZIONE FABIO SASSI ODV,ORGANIZZAZIONI DI VOLONTARIATO,FERRARIO,GIANCARLO,No,MERATE,LC,Si,18/11/2022,Lombardia
98182240170,87950,ASSOCIAZIONE FABRIQUE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MARELLA,ELENA,No,BRESCIA,BS,No,07/11/2022,Lombardia
91143090156,124151,ASSOCIAZIONE FACCIAVISTA ETS,ALTRI ENTI DEL TERZO SETTORE,PEREGO,MATTEO,No,SEREGNO,MB,Si,06/11/2023,Lombardia
93039780205,81830,ASSOCIAZIONE FADEL ISMAIL - ODV,ORGANIZZAZIONI DI VOLONTARIATO,CAFFARRA,MAURO,No,SAN GIORGIO BIGARELLO,MN,Si,25/11/2022,Lombardia
90030520176,379,ASSOCIAZIONE FALIA* ETS,ALTRI ENTI DEL TERZO SETTORE,VANGELISTI,ALICE,No,LOZIO,BS,No,30/12/2021,Lombardia
97555280151,96606,ASSOCIAZIONE FAMIGLIA MARTIN ODV,ORGANIZZAZIONI DI VOLONTARIATO,BRAMBILLA,ROBERTO MARIA,No,MILANO,MI,Si,19/01/2023,Lombardia
94646270150,60994,ASSOCIAZIONE FAMIGLIA PEPPINO FUMAGALLI,ALTRI ENTI DEL TERZO SETTORE,GRASSO,CLAUDIA,No,MONZA,MB,Si,30/01/2023,Lombardia
95020810180,101627,ASSOCIAZIONE FAMIGLIARE NOVA CANA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MANTESE,BRUNO,No,SANTA MARGHERITA DI STAFFORA,PV,Si,14/02/2023,Lombardia
97605120159,27256,ASSOCIAZIONE FAMIGLIA SOLIDALE ODV,ORGANIZZAZIONI DI VOLONTARIATO,BINI SMAGHI,FILIPPO,No,BUCCINASCO,MI,Si,04/05/2022,Lombardia
90018430208,114335,ASSOCIAZIONE FAMIGLIA SPERANZA - ODV,ORGANIZZAZIONI DI VOLONTARIATO,TAPPARO,GIORGIO,No,CANNETO SULL'OGLIO,MN,Si,30/05/2023,Lombardia
95044550127,86286,ASSOCIAZIONE FAMIGLIE ADOTTIVE INSIEME PER LA VITA - AFAIV APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MICHELETTI,ALESSANDRA,No,ARCISATE,VA,Si,07/11/2022,Lombardia
92010960158,105456,ASSOCIAZIONE FAMIGLIE AMICI DEI MALATI PSICHICI ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MAPELLI,MARIA ROSA,No,LEGNANO,MI,Si,09/03/2023,Lombardia
95048090120,86531,ASSOCIAZIONE FAMIGLIE DI PERSONE CON DISABILITA' INTELLETTIVA E DISTURBI DEL NEUROSVILUPPO ANFFAS (A.N.F.F.A.S.) DI VARESE - ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BANO,PAOLO,No,VARESE,VA,Si,07/11/2022,Lombardia
95070270137,40331,ASSOCIAZIONE FAMIGLIE IN CAMMINO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MONTANELLI,GIOVANNA,No,COMO,CO,No,20/07/2022,Lombardia
98158400170,70105,ASSOCIAZIONE FAMIGLIE INSIEME - ASSOCIAZIONE DI PROMOZIONE SOCIALE O APS - ENTE DEL TERZO SETTORE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BONATTI,SILVIA,No,BRESCIA,BS,No,07/11/2022,Lombardia
1523610135,33084,ASSOCIAZIONE FAMIGLIE IPOVEDENTI NON VEDENTI A.F.I.N DELLA PROVINCIA DI COMO E PROVINCIA DI LECCO ODV,ORGANIZZAZIONI DI VOLONTARIATO,FALAGUERRA,DONATELLA,No,LECCO,LC,Si,12/05/2022,Lombardia
91110560157,135821,ASSOCIAZIONE FAMIGLIE PER IL SENEGAL - AMRE ETS,ALTRI ENTI DEL TERZO SETTORE,MERLI,UMBERTO,No,VAREDO,MB,Si,24/05/2024,Lombardia
97019610159,90708,ASSOCIAZIONE FAMIGLIE PER L'ACCOGLIENZA A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SOMMACAL,LUCA,No,MILANO,MI,Si,23/12/2022,Lombardia
97302040155,90150,ASSOCIAZIONE FAMIGLIE SEPARATE CRISTIANE APS,ORGANIZZAZIONI DI VOLONTARIATO,EMANUELE,ERNESTO,No,MILANO,MI,Si,21/12/2022,Lombardia
91039010128,104381,ASSOCIAZIONE FAMIGLIE SINDROME WILLIAMS  APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DE MARCHI,MASSIMO,No,MILANO,MI,Si,02/03/2023,Lombardia
90519290150,124749,ASSOCIAZIONE FAMIGLIE SOLIDALI - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIANNETTA,ERNESTO,No,ORIO LITTA,LO,Si,08/09/2023,Lombardia
97183330154,33823,ASSOCIAZIONE FAMILIARI E AMICI DI FAUSTO E IAIO ODV ETS,ORGANIZZAZIONI DI VOLONTARIATO,VALLESE,IVANO,No,MILANO,MI,No,09/03/2023,Lombardia
90039090163,26764,ASSOCIAZIONE FAMILY ODV,ORGANIZZAZIONI DI VOLONTARIATO,SAVOLDELLI,STEFANO,No,ROVETTA,BG,Si,31/05/2022,Lombardia
91030960164,33209,ASSOCIAZIONE FANTI DI CALUSCO D'ADDA - ODV ,ORGANIZZAZIONI DI VOLONTARIATO,SIMEONE,DANIELE,No,CALUSCO D'ADDA,BG,No,31/05/2022,Lombardia
4113240164,108369,ASSOCIAZIONE FANTONI HUB - ENTE DEL TERZO SETTORE,ALTRI ENTI DEL TERZO SETTORE,CIVIDINI,BEATRICE,No,BERGAMO,BG,Si,17/04/2023,Lombardia
98185360173,78488,ASSOCIAZIONE 'FARSI PROSSIMO',ORGANIZZAZIONI DI VOLONTARIATO,PRIORI,PALMIRA,No,BRESCIA,BS,No,07/11/2022,Lombardia
91578570151,26887,ASSOCIAZIONE FARSI PROSSIMO CERNUSCO ODV,ORGANIZZAZIONI DI VOLONTARIATO,PATRUCCO,CARLO GIOVANNI,No,CERNUSCO SUL NAVIGLIO,MI,Si,09/03/2023,Lombardia
97680290158,90159,ASSOCIAZIONE FAS - GRUPPO FERRANTE APORTI SAMMARTINI ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CAPPELLINA,ANGELO,No,MILANO,MI,No,21/12/2022,Lombardia
97792860153,105537,ASSOCIAZIONE FAUSTINO PUGLIESE (CON TE PER SCONFIGGERE IL CANCRO) O.D.V,ORGANIZZAZIONI DI VOLONTARIATO,SUPPA,MARIA,No,SETTIMO MILANESE,MI,No,09/03/2023,Lombardia
98219510173,37038,ASSOCIAZIONE FDS IL FILO DELLA SALUTE E.T.S.,ALTRI ENTI DEL TERZO SETTORE,ZAIA,MONICA,No,BRESCIA,BS,Si,25/08/2022,Lombardia
91011680203,26512,ASSOCIAZIONE FESTE SAVIOLESE - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GORRIERI,ANTONIO,No,MOTTEGGIANA,MN,No,19/09/2024,Lombardia
95135870137,44525,ASSOCIAZIONE FIABACLOWN ODV,ORGANIZZAZIONI DI VOLONTARIATO,LA ROCCA,MAURIZIO,No,COMO,CO,Si,11/08/2022,Lombardia
3342390139,133935,ASSOCIAZIONE FIERA DI AROSIO,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GALLI,MORENO,No,AROSIO,CO,Si,28/05/2024,Lombardia
90500950150,50601,ASSOCIAZIONE FILARMONICA CASTIGLIONESE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ANELLI,CARLO,No,CASTIGLIONE D'ADDA,LO,Si,03/10/2022,Lombardia
83009080124,86376,ASSOCIAZIONE FILARMONICA DI COMERIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PAPA,ALBERTO,No,COMERIO,VA,No,07/11/2022,Lombardia
80062930179,45624,ASSOCIAZIONE FILARMONICA ISIDORO CAPITANIO-BANDA CITTADINA DI BRESCIA ENTE DEL TERZO SETTORE-ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FERTONANI,LUIGI,No,BRESCIA,BS,Si,26/08/2022,Lombardia
96049250184,110802,ASSOCIAZIONE FILIPPO ASTORI - ODV,ORGANIZZAZIONI DI VOLONTARIATO,MAGAGNIN,MARGHERITA ANGELA,No,PAVIA,PV,Si,13/04/2023,Lombardia
13252510964,130252,ASSOCIAZIONE FILIPPO MEDA A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SEGALINI,PIETRO,No,CASALMAIOCCO,LO,No,06/04/2024,Lombardia
98185010174,68097,ASSOCIAZIONE FILO D'ARGENTO,ORGANIZZAZIONI DI VOLONTARIATO,VERITA',CRISTINA,No,MAZZANO,BS,No,07/11/2022,Lombardia
97972500157,141482,ASSOCIAZIONE FILO DI LANA - ETS,ALTRI ENTI DEL TERZO SETTORE,BATTISTA,SERENA,No,MILANO,MI,Si,20/08/2024,Lombardia
95130300163,33214,ASSOCIAZIONE 'FILO DIRETTO' ODV ,ORGANIZZAZIONI DI VOLONTARIATO,RADAELLI,ENNIO,No,VILLA D'ALME',BG,Si,31/05/2022,Lombardia
4497510984,120124,ASSOCIAZIONE FINISTERRAE ENTE DEL TERZO SETTORE,ALTRI ENTI DEL TERZO SETTORE,PEDRALI,VITTORIO,No,BRESCIA,BS,No,08/09/2023,Lombardia
90027620161,33234,ASSOCIAZIONE FIOR DI LOTO - CONTRO LA VIOLENZA E IL MALTRATTAMENTO DELLE DONNE ODV,ORGANIZZAZIONI DI VOLONTARIATO,CAMPANA,FRANCA,No,GAZZANIGA,BG,Si,31/05/2022,Lombardia
97452420157,141682,ASSOCIAZIONE FIORELLA GHILARDOTTI ODV,ORGANIZZAZIONI DI VOLONTARIATO,PAVAN,RITA,No,MILANO,MI,No,16/09/2024,Lombardia
91013180202,127423,ASSOCIAZIONE FIORE ODV,ORGANIZZAZIONI DI VOLONTARIATO,BREVEGLIERI,GIOVANNI,No,VIADANA,MN,No,12/08/2024,Lombardia
91142410157,84468,ASSOCIAZIONE FIORI DI CAMPO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DASSI,RENATO,No,CARATE BRIANZA,MB,Si,02/12/2022,Lombardia
91017370205,129261,ASSOCIAZIONE F.L.Y. PROJECT-ODV,ORGANIZZAZIONI DI VOLONTARIATO,CORNIANI,RAFFAELLA,No,GONZAGA,MN,Si,04/04/2024,Lombardia
97229750159,99424,ASSOCIAZIONE FONDATORI DI UNA NUOVA CULTURA PER IL VOLONTARIATO ODV,ORGANIZZAZIONI DI VOLONTARIATO,LAUREANO,MARIA GRAZIA,No,MILANO,MI,Si,02/02/2023,Lombardia
98191440175,87964,ASSOCIAZIONE FONDAZIONEGIAVA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PLEBANI,MARIA,No,PARATICO,BS,No,07/11/2022,Lombardia
98173960174,85882,ASSOCIAZIONE FONDAZIONE LANARIO,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GAETI,FRANCO,No,BOTTICINO,BS,No,07/11/2022,Lombardia
12356550967,29929,ASSOCIAZIONE FORMAZIONE RISTORAZIONE E TURISMO ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BORSETTI,SELENE,No,ROZZANO,MI,No,17/05/2022,Lombardia
97895200158,29026,ASSOCIAZIONE FORME TENTATIVE ETS,ALTRI ENTI DEL TERZO SETTORE,FRANGIPANE,MARIANNA,No,MILANO,MI,Si,26/05/2022,Lombardia
97497880159,36818,ASSOCIAZIONE FOXPOL APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GANDINI,CARLOENRICO,No,PIEVE EMANUELE,MI,Si,28/06/2022,Lombardia
97889950156,40485,ASSOCIAZIONE FRANCESCO PADRINI BENESSERE ARMONIA FELICITA' ETS,ALTRI ENTI DEL TERZO SETTORE,AGNESE,MARIA LUISA,No,MILANO,MI,Si,03/10/2022,Lombardia
97537270155,122360,ASSOCIAZIONE FRANCESCO REALMONTE - ETS,ALTRI ENTI DEL TERZO SETTORE,REALMONTE,GIOVANNI,No,MILANO,MI,Si,06/11/2023,Lombardia
98084480171,122691,ASSOCIAZIONE FRANCESCO SOLDANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ALBERTI,MARCO,No,BRESCIA,BS,No,31/03/2023,Lombardia
95104380167,109283,ASSOCIAZIONE FRANCO PINI ODV,ORGANIZZAZIONI DI VOLONTARIATO,DAMIANI,ROSA,No,PONTERANICA,BG,Si,16/08/2023,Lombardia
4163040159,39011,ASSOCIAZIONE FRANCO VERGA - C.O.I. APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DUILIO,ERCOLINO,No,MILANO,MI,Si,14/07/2022,Lombardia
97757320151,111827,ASSOCIAZIONE FRAPARENTESI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ABBATANTUONO,DANIELA,No,MILANO,MI,Si,19/07/2023,Lombardia
91029790176,86218,ASSOCIAZIONE FRATELLANZA E UGUAGLIANZA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,JILAL,ALLAL,No,ROVATO,BS,Si,07/11/2022,Lombardia
90002860170,45704,ASSOCIAZIONE FRATERNITA' ANZIANI PENSIONATI E INVALIDI,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BELLESI,MARIA GIOVANNA,No,CIVIDATE CAMUNO,BS,Si,26/08/2022,Lombardia
95218030161,109255,ASSOCIAZIONE FROM APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,NOVALI,DAVIDE,No,BERGAMO,BG,Si,04/05/2023,Lombardia
90042810169,121123,ASSOCIAZIONE FULVIA CON NOI - ODV,ORGANIZZAZIONI DI VOLONTARIATO,DELVECCHIO,DOMENICO,No,ROGNO,BG,Si,13/09/2023,Lombardia
96075860187,113123,ASSOCIAZIONE FULVIO TRIPICIANO ORGANIZZAZIONE DI VOLONTARIATO,ORGANIZZAZIONI DI VOLONTARIATO,ZANICHELLI,ELENA,No,SIZIANO,PV,Si,19/09/2023,Lombardia
12830760968,104837,ASSOCIAZIONE FUSTINONI VAI A RIMBALZO ETS,ALTRI ENTI DEL TERZO SETTORE,CAMPANA,EUGENIA,No,MONZA,MB,Si,09/08/2023,Lombardia
93015180198,45531,ASSOCIAZIONE FUTURA ODV,ORGANIZZAZIONI DI VOLONTARIATO,ROSANI,MARIA PIA,No,CREMONA,CR,Si,25/08/2022,Lombardia
92011430185,94859,ASSOCIAZIONE FUTURO SOSTENIBILE IN LOMELLINA - ODV,ORGANIZZAZIONI DI VOLONTARIATO,LA ROSA,ALDA MARIA INES,No,CASTELLO D'AGOGNA,PV,Si,13/01/2023,Lombardia
92006680182,61592,ASSOCIAZIONE GABRIEL FAURE' APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SIGNORELLI,MANUEL,No,OLEVANO DI LOMELLINA,PV,Si,28/10/2022,Lombardia
93012690207,103309,ASSOCIAZIONE GALLERIA STORICA NAZIONALE DEI VIGILI DEL FUOCO ORGANIZZAZIONE DI VOLONTARIATO,ORGANIZZAZIONI DI VOLONTARIATO,BISI,GIOVANNI,No,MANTOVA,MN,Si,10/08/2023,Lombardia
97942950151,116716,ASSOCIAZIONE GAMESHIP LUDOTECA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PERRONE,ANDREA,No,MILANO,MI,No,27/07/2023,Lombardia
2149510139,53360,ASSOCIAZIONE GARABOMBO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PETRILLO,FRANCESCA,No,COMO,CO,Si,06/10/2022,Lombardia
93009540175,40714,ASSOCIAZIONE GARDA SOLIDALE ODV,ORGANIZZAZIONI DI VOLONTARIATO,ZANETTI,RUGGERO,No,CONCESIO,BS,Si,14/07/2022,Lombardia
91051740164,32184,ASSOCIAZIONE GASP APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SANGALLI,DAPHNE,No,PONTE SAN PIETRO,BG,No,19/05/2022,Lombardia
97458340151,129336,ASSOCIAZIONE GATTOFILA SEGRATESE ODV,ORGANIZZAZIONI DI VOLONTARIATO,COLLI,LUCA UGO MASSIMO,No,SEGRATE,MI,Si,29/02/2024,Lombardia
93011720146,49312,ASSOCIAZIONE GEA ETS,ALTRI ENTI DEL TERZO SETTORE,PICCAPIETRA,ENRICA,No,SONDRIO,SO,Si,07/02/2023,Lombardia
97059120150,96449,Associazione GeA Genitori Ancora ETS,ALTRI ENTI DEL TERZO SETTORE,VENDRAMINI,CHIARA ELIDE MARIA,No,MILANO,MI,Si,27/01/2023,Lombardia
80012810166,25262,ASSOCIAZIONE GENERALE DI MUTUO SOCCORSO,SOCIETA' DI MUTUO SOCCORSO,MERATI,CLAUDIO,No,BERGAMO,BG,Si,21/03/2022,Lombardia
95041190166,61903,ASSOCIAZIONE GENITORI ADULTI SCOUT APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FORESTI,IVAN,No,DALMINE,BG,No,28/10/2022,Lombardia
98127910176,86140,ASSOCIAZIONE GENITORI (A.GE.) DI TRAVAGLIATO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ABARIBBI,SIMONE ATTILIO,No,TRAVAGLIATO,BS,No,07/11/2022,Lombardia
95249190166,48047,ASSOCIAZIONE GENITORI AGEP A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PAGANI,ILARIA,No,BERGAMO,BG,Si,15/11/2022,Lombardia
95083290130,53766,ASSOCIAZIONE GENITORI ALBERO FIORITO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GERACI,PAOLINA CLAUDIA MARIA,No,MOZZATE,CO,Si,05/12/2022,Lombardia
97024260156,64486,ASSOCIAZIONE GENITORI ANTIDROGA INTERVENTI SUL DISAGIO SOCIALE ODV ETS ,ORGANIZZAZIONI DI VOLONTARIATO,COPPOLA,ENRICO,No,MILANO,MI,Si,22/12/2022,Lombardia
94048960150,36240,ASSOCIAZIONE GENITORI BERNAREGGIO VILLANOVA APS ETS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GRECO,ORESTE,No,BERNAREGGIO,MB,Si,17/06/2022,Lombardia
91031580169,46997,ASSOCIAZIONE GENITORI CALUSCO D’ADDA - ASSOCIAZIONE DI PROMOZIONE SOCIALE - ENTE DEL TERZO SETTORE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FRIGENI,LIANA,No,CALUSCO D'ADDA,BG,Si,05/09/2022,Lombardia
93054350207,38457,ASSOCIAZIONE GENITORI CASA DEL SOLE VITTORINA GEMENTI - ODV,ORGANIZZAZIONI DI VOLONTARIATO,AMADEI,LAURA,No,CURTATONE,MN,No,11/07/2022,Lombardia
97851870150,776,ASSOCIAZIONE GENITORI CIRESOLA ETS,ALTRI ENTI DEL TERZO SETTORE,LESO,DANIELE LORENZO MARIA,No,MILANO,MI,Si,02/02/2022,Lombardia
95241680164,87518,ASSOCIAZIONE GENITORI COMUN NUOVO - APS ,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ZAVATTARO ,MICHELA,No,COMUN NUOVO,BG,No,13/12/2022,Lombardia
95156310161,47025,ASSOCIAZIONE GENITORI COSTRUIRE INTEGRAZIONE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ALBORGHETTI,NADIA,No,BERGAMO,BG,Si,05/09/2022,Lombardia
92014760125,88193,ASSOCIAZIONE GENITORI CUVEGLIO - AGE ODV,ORGANIZZAZIONI DI VOLONTARIATO,GARATTI,Elda Maria,No,CUVEGLIO,VA,Si,02/03/2023,Lombardia
98178230177,138994,ASSOCIAZIONE GENITORI DANTE E FOSCOLO - ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CATTANEO,NICOLA,No,BRESCIA,BS,Si,11/07/2024,Lombardia
92053370133,103028,ASSOCIAZIONE GENITORI DE LA NOSTRA FAMIGLIA REGIONE LOMBARDIA ODV,ORGANIZZAZIONI DI VOLONTARIATO,MARONI,MARIA DANIELA,No,BOSISIO PARINI,LC,Si,01/03/2023,Lombardia
91139140155,84489,ASSOCIAZIONE GENITORI DEL LICEO 'E.MAJORANA' DESIO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ORENGO,MASSIMO,No,DESIO,MB,Si,02/12/2022,Lombardia
95212370167,37410,ASSOCIAZIONE GENITORI DELL'ISTITUTO SCOLASTICO SUORE SACRAMENTINE DI BERGAMO A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ALLEVI,LAURA JOSEPHINA,No,BERGAMO,BG,Si,28/06/2022,Lombardia
97750430155,40114,ASSOCIAZIONE GENITORI DE MARCHI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,RISI,LUCA,No,PADERNO DUGNANO,MI,No,21/07/2022,Lombardia
97964900159,135113,ASSOCIAZIONE GENITORI DEMETRA - ODV,ORGANIZZAZIONI DI VOLONTARIATO,SACCA,TIZIANA,No,MILANO,MI,Si,12/06/2024,Lombardia
93016660131,38217,ASSOCIAZIONE GENITORI DI ANZANO APS ,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MONTELEONE,MANOLA,No,ANZANO DEL PARCO,CO,Si,07/07/2022,Lombardia
1798970180,118949,ASSOCIAZIONE GENITORI DI BORNASCO - ODV,ORGANIZZAZIONI DI VOLONTARIATO,ZALIANI,ANGELO,No,BORNASCO,PV,No,27/05/2023,Lombardia
98155670171,45675,ASSOCIAZIONE GENITORI DI CASTEL MELLA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GRECO,MAURIZIO BARTOLOMEO,No,CASTEL MELLA,BS,Si,26/08/2022,Lombardia
98073760179,45692,ASSOCIAZIONE GENITORI DI COLLEBEATO (A.GE) APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GARZARELLA,SILVIA,No,COLLEBEATO,BS,No,26/08/2022,Lombardia
95023020134,34168,ASSOCIAZIONE GENITORI DI GRANDATE  APS ,ASSOCIAZIONI DI PROMOZIONE SOCIALE,IVANOVA,ELENA VALERIEVA,No,GRANDATE,CO,No,10/06/2022,Lombardia
95003000171,99496,ASSOCIAZIONE GENITORI DI ROCCAFRANCA LUDRIANO - A.GE ROCCAFRANCA LUDRIANO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BERARDI,MARICA,No,ROCCAFRANCA,BS,No,12/04/2023,Lombardia
95161920160,119960,ASSOCIAZIONE GENITORI DI SAN PAOLO D'ARGON APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TRAPLETTI,ERIKA,No,SAN PAOLO D'ARGON,BG,No,12/10/2023,Lombardia
1351160138,45041,ASSOCIAZIONE GENITORI E AMICI DEGLI HANDICAPPATI - BARZANO' - ORGANIZZAZIONE DI VOLONTARIATO,ORGANIZZAZIONI DI VOLONTARIATO,CORBETTA,MARIA ADELE,No,BARZANO',LC,Si,18/08/2022,Lombardia
92513690153,124979,ASSOCIAZIONE GENITORI E AMICI DEI DISABILI ODV,ORGANIZZAZIONI DI VOLONTARIATO,CODECASA,GIAMPIERO,No,SANT'ANGELO LODIGIANO,LO,No,26/10/2023,Lombardia
947850186,109924,ASSOCIAZIONE GENITORI E AMICI DEL BAMBINO LEUCEMICO E AFFETTO DA ALTRE NEOPLASIE - ODV,ORGANIZZAZIONI DI VOLONTARIATO,BAGGI,CLARA ,No,PAVIA,PV,Si,01/02/2023,Lombardia
95071450126,86444,ASSOCIAZIONE GENITORI E AMICI DELLA SCUOLA PRIMARIA-LOZZA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BRAMBILLA,GIANLUCA,No,LOZZA,VA,Si,07/11/2022,Lombardia
1826250134,39972,ASSOCIAZIONE GENITORI ED AMICI DEI PORTATORI DI HANDICAPS - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ARLATI,MARIA GRAZIA,No,CERNUSCO LOMBARDONE,LC,Si,20/07/2022,Lombardia
97045300155,105476,ASSOCIAZIONE GENITORI ED AMICI DEL BAMBINO MALATO CRONICO ODV,ORGANIZZAZIONI DI VOLONTARIATO,FRATTINI,CLAUDIO PAOLO,No,MILANO,MI,Si,09/03/2023,Lombardia
95078470127,86508,ASSOCIAZIONE GENITORI E FIGLI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TOGNOLA,CARLO,No,TRADATE,VA,Si,07/11/2022,Lombardia
92014130170,103298,ASSOCIAZIONE GENITORI E FIGLI SI CRESCE ENTE DEL TERZO SETTORE,ALTRI ENTI DEL TERZO SETTORE,PESCI,CRISTINA,No,SAREZZO,BS,Si,20/04/2023,Lombardia
92563400156,80910,ASSOCIAZIONE GENITORI F.CAZZULANI - ODV,ORGANIZZAZIONI DI VOLONTARIATO,REBUGHINI,ALESSANDRA,No,LODI,LO,No,22/11/2022,Lombardia
90047850129,86726,ASSOCIAZIONE GENITORI FERRINI ODV,ORGANIZZAZIONI DI VOLONTARIATO,LAVEZZARI,ROBERTO,No,OLGIATE OLONA,VA,Si,07/11/2022,Lombardia
94636170154,28906,ASSOCIAZIONE GENITORI FRISI- AGF-A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CAFARO,GIUSEPPINA,No,MONZA,MB,Si,11/04/2022,Lombardia
